PUFHHNUM,PUFPWGTPRV,PUFSVYMO,PUFSVYYR,PUFPSU,PUFRPL,PUFHHSIZE,PUFC01_LNO,PUFC03_REL,PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC08_CONWR,PUFC09_WORK,PUFC09A_WORK,PUFC10_JOB,PUFC11A_PROVMUN,PUFC13_PROCC,PUFC15_PKB,PUFC16_NATEM,PUFC17_PNWHRS,PUFC18_PHOURS,PUFC19_PWMORE,PUFC20_PLADDW,PUFC20B_FTWORK,PUFC21_PCLASS,PUFC22_OJOB,PUFC23_THOURS,PUFC24_WWM48H,PUFC25_LOOKW,PUFC25B_FTWORK,PUFC26_WYNOT,PUFC27_AVAIL,PUFC28_PREVJOB,PUFC29_YEAR,PUFC29_MONTH,PUFC31_POCC,PUFC33_QKB,PUFNEWEMPSTAT,PUFURB2020
010660,001243.3410,02,2025,00543,074,04,01,01,1,41,2,24015,5,1,1, ,6602,83,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010660,001461.2332,02,2025,00543,074,04,02,02,2,39,2,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010660,000932.7623,02,2025,00543,074,04,03,03,1,15,1,24012,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010660,003133.5581,02,2025,00543,074,04,04,03,1,11,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010661,001643.5976,02,2025,00543,074,05,01,01,1,56,2,24015,5,1,1, ,6602,54,80,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010661,001256.8662,02,2025,00543,074,05,02,02,2,52,2,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010661,000932.7623,02,2025,00543,074,05,03,03,1,22,1,60003,5,1,1, ,6602,52,47,1,06,012,2,2,2,3,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010661,001100.6806,02,2025,00543,074,05,04,04,2,19,1,34023,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010661,000932.7623,02,2025,00543,074,05,05,03,1,16,1,24015,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010662,001243.3410,02,2025,00543,074,03,01,01,1,38,4,00000,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010662,001100.6806,02,2025,00543,074,03,02,04,2,16,1,24015,5,1,1, ,6602,52,47,2,06,012,2,2,2,3,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010662,003135.7097,02,2025,00543,074,03,03,04,2,14,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010663,001643.5976,02,2025,00543,074,10,01,01,1,57,2,60612,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010663,001256.8662,02,2025,00543,074,10,02,02,2,54,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
010663,001100.6806,02,2025,00543,074,10,03,04,2,20,1,60002,5,1,1, ,6602,52,47,2,04,008,2,2,2,3,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010663,001100.6806,02,2025,00543,074,10,04,04,2,19,1,60001,5,1,1, ,6602,52,47,2,04,008,2,2,2,3,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010663,001100.6806,02,2025,00543,074,10,05,04,2,18,1,34013,5,1,1, ,6602,52,47,2,06,012,2,2,2,3,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010663,001100.6806,02,2025,00543,074,10,06,04,2,16,1,24015,5,1,1, ,6602,52,47,2,05,010,2,2,2,3,2,010,29, , ,  , , ,    ,  ,  ,  ,1,1
010663,001100.6806,02,2025,00543,074,10,07,04,2,15,1,24013,5,1,1, ,6602,52,47,2,04,008,2,2,2,3,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010663,003133.5581,02,2025,00543,074,10,08,03,1,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010663,003133.5581,02,2025,00543,074,10,09,03,1,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010663,003133.5581,02,2025,00543,074,10,10,03,1,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010664,001040.7550,02,2025,00543,074,02,01,01,1,53,2,60002,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010664,001256.8662,02,2025,00543,074,02,02,02,2,48,2,60002,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010665,001040.7550,02,2025,00543,074,06,01,01,1,46,2,24015,5,1,1, ,6602,93,49,1,09,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010665,001256.8662,02,2025,00543,074,06,02,02,2,46,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
010665,000932.7623,02,2025,00543,074,06,03,03,1,22,1,24012,5,1,1, ,6602,51,56,1,09,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010665,000932.7623,02,2025,00543,074,06,04,03,1,20,1,34011,5,1,1, ,6602,52,47,2,06,012,2,2,2,3,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010665,003135.7097,02,2025,00543,074,06,05,04,2,14,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010665,003135.7097,02,2025,00543,074,06,06,04,2,12,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010666,001256.8662,02,2025,00543,074,02,01,01,2,50,1,24011,5,1,1, ,6602,52,47,1,09,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010666,001243.3410,02,2025,00543,074,02,02,15,1,37,1,40021,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010667,001243.3410,02,2025,00543,074,05,01,01,1,42,2,24015,5,1,1, ,6602,52,47,2,08,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010667,001461.2332,02,2025,00543,074,05,02,02,2,39,2,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
010667,001100.6806,02,2025,00543,074,05,03,04,2,15,1,24012,5,1,1, ,6602,52,47,2,04,008,2,2,2,3,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010667,003135.7097,02,2025,00543,074,05,04,04,2,11,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010667,003135.7097,02,2025,00543,074,05,05,04,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010668,001040.7550,02,2025,00543,074,03,01,01,1,45,2,60002,5,1,1, ,6602,13,11,1,09,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010668,001461.2332,02,2025,00543,074,03,02,02,2,37,2,60913,5,1,1, ,6602,22,84,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010668,003135.7097,02,2025,00543,074,03,03,04,2,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010669,002113.3442,02,2025,00543,074,03,01,01,2,60,4,00000,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010669,002697.3847,02,2025,00543,074,03,02,03,1,25,1,60111,5,1,1, ,6602,52,47,2,08,040,2,2,2,6,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010669,000932.7623,02,2025,00543,074,03,03,03,1,23,1,60002,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010670,001243.3410,02,2025,00543,074,05,01,01,1,41,2,60002,5,1,1, ,6602,73,18,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010670,001461.2332,02,2025,00543,074,05,02,02,2,37,2,60002,5,1,1, ,6602,73,18,2,05,040,2,2,2,3,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010670,001100.6806,02,2025,00543,074,05,03,04,2,18,1,60001,5,1,1, ,6602,73,18,2,06,012,2,2,2,3,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010670,000932.7623,02,2025,00543,074,05,04,03,1,16,1,24013,5,1,1, ,6602,73,18,2,04,008,2,2,2,3,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010670,003133.5581,02,2025,00543,074,05,05,03,1,12,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010671,001243.3410,02,2025,00543,074,04,01,01,1,37,2,10013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,05,2,1,2025,02,71,41,3,1
010671,001461.2332,02,2025,00543,074,04,02,02,2,36,2,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010671,003133.5581,02,2025,00543,074,04,03,03,1,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010671,003133.5581,02,2025,00543,074,04,04,03,1,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010672,001040.7550,02,2025,00543,074,04,01,01,1,47,2,10014,5,1,1, ,6602,71,41,2,08,042,2,2,2,1,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010672,001256.8662,02,2025,00543,074,04,02,02,2,46,2,10012,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010672,000932.7623,02,2025,00543,074,04,03,03,1,18,1,34011,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010672,001100.6806,02,2025,00543,074,04,04,04,2,16,1,24015,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010673,001768.5509,02,2025,00543,074,04,01,01,2,72,4,00000,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,2,    ,  ,  ,  ,3,1
010673,002697.3847,02,2025,00543,074,04,02,03,1,33,1,10014,5,1,1, ,6602,75,10,1,09,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010673,002697.3847,02,2025,00543,074,04,03,03,1,29,1,10018,5,1,1, ,6602,51,96,1,09,048,2,2,2,0,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010673,002697.3847,02,2025,00543,074,04,04,03,1,25,1,24015,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010674,001243.3410,02,2025,00543,074,03,01,01,1,43,6,10011,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010674,001100.6806,02,2025,00543,074,03,02,22,2,21,1,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010674,000932.7623,02,2025,00543,074,03,03,21,1,16,1,24013,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010675,003674.9016,02,2025,00543,074,05,01,01,2,32,2,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010675,002697.3847,02,2025,00543,074,05,02,02,1,34,2,60002,5,1,1, ,6602,54,80,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010675,001100.6806,02,2025,00543,074,05,03,04,2,15,1,24012,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010675,003135.7097,02,2025,00543,074,05,04,04,2,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010675,003135.7097,02,2025,00543,074,05,05,04,2,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010676,003674.9016,02,2025,00543,074,05,01,01,2,28,1,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010676,001100.6806,02,2025,00543,074,05,02,16,2,19,1,24013,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010676,001100.6806,02,2025,00543,074,05,03,16,2,16,1,24012,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010676,003133.5581,02,2025,00543,074,05,04,15,1,14,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010676,003133.5581,02,2025,00543,074,05,05,15,1,11,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010677,001040.7550,02,2025,00543,074,06,01,01,1,52,2,61031,5,1,1, ,6602,54,84,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010677,001256.8662,02,2025,00543,074,06,02,02,2,50,2,60111,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010677,000932.7623,02,2025,00543,074,06,03,03,1,21,1,60002,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010677,000932.7623,02,2025,00543,074,06,04,03,1,19,1,60001,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010677,001100.6806,02,2025,00543,074,06,05,04,2,16,1,24015,5,1,1, ,6602,52,47,2,05,010,2,2,2,6,2,010,29, , ,  , , ,    ,  ,  ,  ,1,1
010677,003135.7097,02,2025,00543,074,06,06,04,2,12,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010678,001768.5509,02,2025,00543,074,03,01,01,2,71,4,10012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
010678,002697.3847,02,2025,00543,074,03,02,03,1,34,1,24013,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010678,003674.9016,02,2025,00543,074,03,03,04,2,30,1,60002,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010679,001243.3410,02,2025,00543,074,05,01,01,1,44,2,61031,5,1,1, ,6602,83,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010679,001461.2332,02,2025,00543,074,05,02,02,2,41,2,60002,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010679,000932.7623,02,2025,00543,074,05,03,03,1,18,1,34011,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010679,000932.7623,02,2025,00543,074,05,04,03,1,16,1,24015,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010679,003135.7097,02,2025,00543,074,05,05,04,2,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010680,001768.5509,02,2025,00543,074,04,01,01,2,67,4,00000,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
010680,001243.3410,02,2025,00543,074,04,02,03,1,40,1,60002,5,1,1, ,6602,54,80,2,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010680,002697.3847,02,2025,00543,074,04,03,03,1,28,1,24015,5,1,1, ,6602,83,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010680,003674.9016,02,2025,00543,074,04,04,04,2,26,1,60111,5,1,1, ,6602,23,85,2,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010681,001040.7550,02,2025,00543,074,08,01,01,1,49,2,10015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,09, ,1,2025,02,93,49,3,1
010681,001256.8662,02,2025,00543,074,08,02,02,2,46,2,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010681,000932.7623,02,2025,00543,074,08,03,03,1,19,1,60001,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010681,001100.6806,02,2025,00543,074,08,04,04,2,17,1,34011,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010681,000932.7623,02,2025,00543,074,08,05,03,1,16,1,24015,5,1,1, ,6602,52,47,2,05,010,2,2,2,6,2,010,29, , ,  , , ,    ,  ,  ,  ,1,1
010681,003133.5581,02,2025,00543,074,08,06,03,1,14,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010681,003133.5581,02,2025,00543,074,08,07,03,1,11,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010681,003133.5581,02,2025,00543,074,08,08,03,1,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010682,001040.7550,02,2025,00543,074,07,01,01,1,46,2,24011,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010682,001461.2332,02,2025,00543,074,07,02,02,2,40,2,10018,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010682,000932.7623,02,2025,00543,074,07,03,03,1,17,1,24015,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010682,000932.7623,02,2025,00543,074,07,04,03,1,16,1,24013,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010682,001100.6806,02,2025,00543,074,07,05,04,2,15,1,24012,5,1,1, ,6602,52,47,2,05,010,2,2,2,6,2,010,29, , ,  , , ,    ,  ,  ,  ,1,1
010682,003135.7097,02,2025,00543,074,07,06,04,2,14,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010682,003135.7097,02,2025,00543,074,07,07,04,2,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010683,001243.3410,02,2025,00543,074,02,01,01,1,41,2,10018,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010683,001461.2332,02,2025,00543,074,02,02,02,2,43,2,10018,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010684,001670.4374,02,2025,00543,074,02,01,01,1,69,4,10011,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010684,001461.2332,02,2025,00543,074,02,02,04,2,41,1,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010685,001643.5976,02,2025,00543,074,03,01,01,1,55,2,00000,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,2,    ,  ,  ,  ,3,1
010685,001256.8662,02,2025,00543,074,03,02,02,2,52,2,10013,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010685,000932.7623,02,2025,00543,074,03,03,03,1,20,1,24011,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010686,001040.7550,02,2025,00543,074,03,01,01,1,51,2,00000,5,1,1, ,6602,93,49,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010686,001256.8662,02,2025,00543,074,03,02,02,2,50,2,00000,5,1,1, ,6602,91,96,2,06,040,2,2,2,0,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010686,000932.7623,02,2025,00543,074,03,03,03,1,18,1,10012,5,1,1, ,6602,93,49,1,09,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010687,001040.7550,02,2025,00543,074,07,01,01,1,48,2,00000,5,1,1, ,6602,93,49,1,10,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
010687,001256.8662,02,2025,00543,074,07,02,02,2,46,2,00000,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010687,000932.7623,02,2025,00543,074,07,03,03,1,20,1,10013,5,1,1, ,6602,93,49,1,10,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
010687,000932.7623,02,2025,00543,074,07,04,03,1,18,1,10018,5,1,1, ,6602,93,49,1,08,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010687,001100.6806,02,2025,00543,074,07,05,04,2,16,1,24012,5,1,1, ,6602,52,47,2,06,012,2,2,2,3,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010687,000932.7623,02,2025,00543,074,07,06,03,1,15,1,24011,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010687,003135.7097,02,2025,00543,074,07,07,04,2,11,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010688,002697.3847,02,2025,00543,074,03,01,01,1,26,2,00000,5,1,1, ,6602,71,41,2,08,042,2,2,2,1,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010688,003674.9016,02,2025,00543,074,03,02,02,2,28,2,10018,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010688,003133.5581,02,2025,00543,074,03,03,03,1,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010689,001256.8662,02,2025,00543,074,02,01,01,2,54,4,00000,5,1,1, ,6602,91,96,2,06,040,2,2,2,0,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010689,001100.6806,02,2025,00543,074,02,02,04,2,17,1,10011,5,1,1, ,6602,52,47,1,08,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010690,002113.3442,02,2025,00543,074,02,01,01,2,62,4,00000,5,1,1, ,6602,52,47,1,08,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010690,001243.3410,02,2025,00543,074,02,02,03,1,35,1,00000,5,1,1, ,6602,62,03,1,07,040,2,2,2,3,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
010691,002697.3847,02,2025,00543,074,08,01,01,1,30,1,60413,5,1,1, ,6602,71,41,2,08,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010691,002697.3847,02,2025,00543,074,08,02,15,1,27,1,24013,5,1,1, ,6602,93,49,1,08,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010691,002697.3847,02,2025,00543,074,08,03,15,1,25,1,24015,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010691,001100.6806,02,2025,00543,074,08,04,16,2,24,1,60001,5,1,1, ,6602,52,47,1,10,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
010691,000932.7623,02,2025,00543,074,08,05,15,1,22,1,10018,5,1,1, ,6602,83,49,1,10,056,2,2,2,3,2,056,11, , ,  , , ,    ,  ,  ,  ,1,1
010691,000932.7623,02,2025,00543,074,08,06,15,1,16,1,24015,5,1,1, ,6602,52,47,2,06,012,2,2,2,6,2,012,29, , ,  , , ,    ,  ,  ,  ,1,1
010691,001100.6806,02,2025,00543,074,08,07,16,2,15,1,24013,5,1,1, ,6602,52,47,2,04,008,2,2,2,6,2,008,29, , ,  , , ,    ,  ,  ,  ,1,1
010691,003133.5581,02,2025,00543,074,08,08,15,1,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010692,001670.4374,02,2025,00543,074,03,01,01,1,70,2,10013,5,1,1, ,6602,52,47,1,09,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010692,001768.5509,02,2025,00543,074,03,02,02,2,67,2,00000,5,1,1, ,6602,52,47,1,09,048,2,2,2,6,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010692,003135.7097,02,2025,00543,074,03,03,10,2,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010693,001768.5509,02,2025,00543,074,03,01,01,2,76,4,00000,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,63, ,2,    ,  ,  ,  ,3,1
010693,000932.7623,02,2025,00543,074,03,02,09,1,21,1,24015,5,1,1, ,6602,83,49,1,08,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
010693,003135.7097,02,2025,00543,074,03,03,10,2,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
010694,001040.7550,02,2025,00543,074,03,01,01,1,51,2,00000,5,1,1, ,6602,93,49,1,08,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
010694,001256.8662,02,2025,00543,074,03,02,02,2,49,2,00000,5,1,1, ,6602,91,96,2,07,040,2,2,2,0,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
