"commentId","commentUrl","text","likesCount","threadingDepth"
"869238002947505","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0eVmfrxpmrcw68XxQuApvFuCTMJ2ojYLaMJru6QGv9tCWgStJ8SHAckuR4kG786K9l?comment_id=869238002947505","kanina sa may nb sa may hagdanan jusko may nag kiss sa atubangan ko pa talaga HAAHAHAHAHHHA know u guys yng id lace nung boy is green so prolly accounting or bio student yng guy and yng girl is archi HAHHAHHAHHAHAH sayang nag kiss pa si boy sa gf nya tas tg punas nya lang jusko grabe pa break naba kau or for closure lang?

#pda pa more

ps.mahiyà nalang talaga jusko ginagawang hotel b nmn ang hallway
ps. moreno si guy mga 5'5 something ang height -,-","2","0"
"1356715439566919","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0zeYA59dw7Fet2CC6SY8KS6FkvEDSWr8wgdXwP2nsjmJua1g87dDVNotJvQEYUnRil?comment_id=1356715439566919","bugay dae lamang nag rhyme","2","0"
"1397234125151597","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02F19zaHjgzgw3k4qBh8dgkU7ydV7NiRXZnSxjb3WatqJ9JNRWobW8PSJfA2PvyYTwl?comment_id=1397234125151597","boxinggg","2","0"
"2211069526086446","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=2211069526086446","@highlight","1","0"
"891849480165241","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=891849480165241","@highlight","0","0"
"1941078713465442","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1941078713465442","@highlight","0","0"
"1572271143949121","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1572271143949121","@highlight","0","0"
"862154743440418","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=862154743440418","@highlight","0","0"
"1811911662831179","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1811911662831179","@highlight","0","0"
"2082000729215904","https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=2082000729215904","Nice one","0","0"
