PUFHHNUM,PUFPWGTPRV,PUFSVYMO,PUFSVYYR,PUFPSU,PUFRPL,PUFHHSIZE,PUFC01_LNO,PUFC03_REL,PUFC04_SEX,PUFC05_AGE,PUFC06_MSTAT,PUFC07_GRADE,PUFC08_CONWR,PUFC09_WORK,PUFC09A_WORK,PUFC10_JOB,PUFC11A_PROVMUN,PUFC13_PROCC,PUFC15_PKB,PUFC16_NATEM,PUFC17_PNWHRS,PUFC18_PHOURS,PUFC19_PWMORE,PUFC20_PLADDW,PUFC20B_FTWORK,PUFC21_PCLASS,PUFC22_OJOB,PUFC23_THOURS,PUFC24_WWM48H,PUFC25_LOOKW,PUFC25B_FTWORK,PUFC26_WYNOT,PUFC27_AVAIL,PUFC28_PREVJOB,PUFC29_YEAR,PUFC29_MONTH,PUFC31_POCC,PUFC33_QKB,PUFNEWEMPSTAT,PUFURB2020
001980,010180.9427,03,2025,02302,249,04,04,03,1,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001981,007465.5844,03,2025,02302,249,06,01,01,1,36,2,51013,5,1,1, ,3422,52,56,1,05,035,2,2,2,3,2,035,20, , ,  , , ,    ,  ,  ,  ,1,1
001981,009557.4847,03,2025,02302,249,06,02,02,2,35,2,60321,5,1,2, ,3422,52,47,1,05,035,2,2,2,3,2,035,20, , ,  , , ,    ,  ,  ,  ,1,1
001981,008935.1755,03,2025,02302,249,06,03,03,1,16,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001981,010415.3522,03,2025,02302,249,06,04,04,2,14,1,24012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001981,010415.3522,03,2025,02302,249,06,05,04,2,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001981,010415.3522,03,2025,02302,249,06,06,04,2,09,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001982,008768.3471,03,2025,02302,249,05,01,01,2,81,4,60111,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,62, ,1,2008,05,23,85,3,1
001982,007465.5844,03,2025,02302,249,05,02,03,1,44,2,50714,5,1,1, ,3422,72,45,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001982,008935.1755,03,2025,02302,249,05,03,09,1,18,1,35013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001982,009557.4847,03,2025,02302,249,05,04,08,2,43,2,24015,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001982,007977.3361,03,2025,02302,249,05,05,21,1,55,1,60413,5,1,1, ,3422,33,84,2,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001983,008182.9524,03,2025,02302,249,04,01,01,2,62,4,10018,5,1,1, ,3422,91,96,1,08,056,2,2,2,0,2,056,12, , ,  , , ,    ,  ,  ,  ,1,1
001983,008336.2032,03,2025,02302,249,04,02,03,1,29,1,24015,5,1,1, ,3404,82,26,1,12,084,2,2,2,1,2,084,12, , ,  , , ,    ,  ,  ,  ,1,1
001983,007518.9795,03,2025,02302,249,04,03,04,2,23,1,60003,5,1,1, ,3422,41,85,2,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001983,007518.9795,03,2025,02302,249,04,04,04,2,19,1,34013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001984,008768.3471,03,2025,02302,249,08,01,01,2,73,4,10018,5,1,1, ,3422,91,96,1,02,002,2,2,2,0,2,002,20, , ,  , , ,    ,  ,  ,  ,1,1
001984,007465.5844,03,2025,02302,249,08,02,03,1,41,1,24012,5,1,1, ,3405,75,31,1,05,020,2,2,2,1,2,020,20, , ,  , , ,    ,  ,  ,  ,1,1
001984,008935.1755,03,2025,02302,249,08,03,09,1,20,3,24015,5,1,1, ,3405,93,41,3,08,032,1,2,2,1,2,032,22, , ,  , , ,    ,  ,  ,  ,1,1
001984,007518.9795,03,2025,02302,249,08,04,10,2,19,3,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,2,    ,  ,  ,  ,3,1
001984,010415.3522,03,2025,02302,249,08,05,10,2,03, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001984,010180.9427,03,2025,02302,249,08,06,09,1,01, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001984,010415.3522,03,2025,02302,249,08,07,10,2,12,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001984,010415.3522,03,2025,02302,249,08,08,10,2,09,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001985,007892.8217,03,2025,02302,249,02,01,01,1,45,2,50411,5,1,1, ,3426,61,01,1,08,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001985,009557.4847,03,2025,02302,249,02,02,02,2,42,2,60111,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,09, ,1,2024,10,52,47,3,1
001986,007577.1088,03,2025,03618,249,03,01,01,1,50,2,50716,5,1,1, ,3424,83,49,1,08,016,1,2,2,1,2,016,22, , ,  , , ,    ,  ,  ,  ,1,1
001986,006557.0889,03,2025,03618,249,03,02,02,2,46,2,60413,5,1,1, ,3403,82,26,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001986,008577.7685,03,2025,03618,249,03,03,03,1,15,1,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001987,007577.1088,03,2025,03618,249,07,01,01,1,54,2,10014,5,1,1, ,3424,42,92,1,06,042,2,2,2,1,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
001987,006557.0889,03,2025,03618,249,07,02,02,2,51,2,50415,5,1,1, ,3424,41,84,2,08,048,2,2,2,2,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001987,008002.7551,03,2025,03618,249,07,03,03,1,30,1,60612,5,1,1, ,3424,41,85,2,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001987,008002.7551,03,2025,03618,249,07,04,07,1,29,3,24015,5,1,2, ,3424,42,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001987,008720.3637,03,2025,03618,249,07,05,04,2,26,3,60313,5,1,2, ,3424,42,82,1,08,040,2,2,2,1,1,080,12, , ,  , , ,    ,  ,  ,  ,1,1
001987,009773.7050,03,2025,03618,249,07,06,09,1,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001987,008577.7685,03,2025,03618,249,07,07,21,1,18,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001988,007658.2426,03,2025,03618,249,03,01,01,1,61,2,24015,5,1,1, ,3424,61,01,1,06,042,2,2,2,3,2,042,  , , ,  , , ,    ,  ,  ,  ,1,1
001988,007855.6343,03,2025,03618,249,03,02,02,2,57,2,24015,5,1,1, ,3424,52,47,2,03,009,2,2,2,1,2,009,20, , ,  , , ,    ,  ,  ,  ,1,1
001988,008577.7685,03,2025,03618,249,03,03,03,1,16,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001989,007577.1088,03,2025,03618,249,02,01,01,1,53,2,60002,5,1,1, ,3424,93,47,1,16,048,2,2,2,6,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001989,006557.0889,03,2025,03618,249,02,02,02,2,51,2,60413,5,1,1, ,3424,52,47,1,16,048,2,2,2,3,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001990,006557.0889,03,2025,03618,249,01,01,01,2,54,1,70111,5,1,1, ,3411,23,85,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
001991,007855.6343,03,2025,03618,249,03,01,01,2,55,2,60413,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2012,12,52,82,3,1
001991,007577.1088,03,2025,03618,249,03,02,02,1,53,2,60002,1, , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001991,007218.2203,03,2025,03618,249,03,03,04,2,23,1,60003,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001992,008002.7551,03,2025,03618,249,04,01,01,1,25,2,34013,5,1,1, ,3424,83,53,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001992,007218.2203,03,2025,03618,249,04,02,02,2,22,3,34013,5,1,2, ,3424,52,47,2,01,007,2,2,2,3,2,007,20, , ,  , , ,    ,  ,  ,  ,1,1
001992,009773.7050,03,2025,03618,249,04,03,03,1,04, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001992,009998.7380,03,2025,03618,249,04,04,04,2,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001993,011627.5699,03,2025,03618,249,03,01,01,1,68,2,50415,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,62, ,1,2013,02,54,84,3,1
001993,008417.6132,03,2025,03618,249,03,02,02,2,68,2,50415,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2021,05,14,47,3,1
001993,008577.7685,03,2025,03618,249,03,03,09,1,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001994,007166.9610,03,2025,03618,249,04,01,01,1,44,3,60841,5,1,1, ,3424,52,47,1,01,006,2,2,2,1,2,006,20, , ,  , , ,    ,  ,  ,  ,1,1
001994,008720.3637,03,2025,03618,249,04,02,02,2,34,3,50611,5,1,1, ,3424,52,47,1,01,006,2,2,2,1,2,006,20, , ,  , , ,    ,  ,  ,  ,1,1
001994,009773.7050,03,2025,03618,249,04,03,03,1,13,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001994,009998.7380,03,2025,03618,249,04,04,04,2,10,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001995,008417.6132,03,2025,03618,249,01,01,01,2,70,4,60411,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2010,12,91,96,3,1
001996,007658.2426,03,2025,03618,249,06,01,01,1,60,2,24012,5,1,1, ,3424,92,01,1,03,006,1,2,2,1,2,006,20, , ,  , , ,    ,  ,  ,  ,1,1
001996,009175.1853,03,2025,03618,249,06,02,02,2,42,3,24015,5,1,1, ,3424,92,01,1,03,006,2,2,2,1,2,006,20, , ,  , , ,    ,  ,  ,  ,1,1
001996,009773.7050,03,2025,03618,249,06,03,03,1,11,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001996,009998.7380,03,2025,03618,249,06,04,04,2,10,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001996,009773.7050,03,2025,03618,249,06,05,03,1,05,1,00000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001996,007218.2203,03,2025,03618,249,06,06,06,2,17,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001997,008417.6132,03,2025,03618,249,07,01,01,2,83,4,10018,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2022,02,92,01,3,1
001997,007577.1088,03,2025,03618,249,07,02,07,1,53,2,10018,5,1,1, ,3424,92,01,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001997,006557.0889,03,2025,03618,249,07,03,04,2,46,2,10018,5,1,1, ,3424,92,01,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
001997,007218.2203,03,2025,03618,249,07,04,10,2,16,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001997,009998.7380,03,2025,03618,249,07,05,10,2,14,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001997,009998.7380,03,2025,03618,249,07,06,10,2,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001997,009773.7050,03,2025,03618,249,07,07,09,1,04, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
001998,008417.6132,03,2025,03618,249,02,01,01,2,79,4,10018,5,1,1, ,3424,91,96,1,08,056,2,2,2,0,2,056,12, , ,  , , ,    ,  ,  ,  ,1,1
001998,008577.7685,03,2025,03618,249,02,02,09,1,20,1,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
001999,008417.6132,03,2025,03618,249,02,01,01,2,71,4,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2015,99,52,47,3,1
001999,008577.7685,03,2025,03618,249,02,02,09,1,17,1,24015,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002000,007577.1088,03,2025,03618,249,04,01,01,1,48,2,24015,5,1,1, ,3424,83,96,1,08,048,2,2,2,0,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002000,006557.0889,03,2025,03618,249,04,02,02,2,48,2,60002,5,1,1, ,3424,33,86,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002000,009998.7380,03,2025,03618,249,04,03,04,2,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002000,008577.7685,03,2025,03618,249,04,04,05,1,15,1,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002001,011627.5699,03,2025,03618,249,01,01,01,1,67,6,10018,5,1,1, ,3424,61,01,1,02,014,1,2,2,3,2,014,20, , ,  , , ,    ,  ,  ,  ,1,1
002002,008417.6132,03,2025,03618,249,04,01,01,2,66,4,10013,5,1,1, ,3424,61,01,1,03,021,2,2,2,3,2,021,20, , ,  , , ,    ,  ,  ,  ,1,1
002002,009773.7050,03,2025,03618,249,04,02,09,1,14,1,24013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002002,007218.2203,03,2025,03618,249,04,03,10,2,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002002,009773.7050,03,2025,03618,249,04,04,09,1,13,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002003,007577.1088,03,2025,03618,249,05,01,01,1,45,2,70111,5,1,1, ,5615,23,85,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002003,006557.0889,03,2025,03618,249,05,02,02,2,45,2,60111,5,1,1, ,3424,23,85,1,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002003,007218.2203,03,2025,03618,249,05,03,04,2,15,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002003,009998.7380,03,2025,03618,249,05,04,04,2,12,1,10018, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002003,009773.7050,03,2025,03618,249,05,05,03,1,08,1,10011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002004,008343.4024,03,2025,00986,249,07,01,01,2,55,3,70413,5,1,1, ,3428,52,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002004,008133.7545,03,2025,00986,249,07,02,02,1,55,3,60713,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,02,1,1,2025,01,31,50,2,1
002004,008499.6582,03,2025,00986,249,07,03,03,1,29,1,60414,5,1,1, ,3428,12,47,1,08,056,2,2,2,1,2,056,12, , ,  , , ,    ,  ,  ,  ,1,1
002004,010380.5690,03,2025,00986,249,07,04,09,1,06,1,02000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002004,007666.4105,03,2025,00986,249,07,05,04,2,24,1,60411,5,1,1, ,3428,12,47,1,08,056,2,2,2,1,2,056,12, , ,  , , ,    ,  ,  ,  ,1,1
002004,009261.8242,03,2025,00986,249,07,06,25,2,27,1,10018,5,1,1, ,3428,91,96,1,08,048,2,2,2,0,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002004,008499.6582,03,2025,00986,249,07,07,23,1,30,1,24015,5,1,1, ,3428,52,47,1,08,056,2,2,2,1,2,056,12, , ,  , , ,    ,  ,  ,  ,1,1
002005,008133.7545,03,2025,00986,249,05,01,01,1,61,2,50713,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,2001,99,31,26,3,1
002005,008343.4024,03,2025,00986,249,05,02,02,2,64,2,60413,5,1,1, ,3428,52,47,1,10,070,2,2,2,3,2,070,11, , ,  , , ,    ,  ,  ,  ,1,1
002005,008499.6582,03,2025,00986,249,05,03,03,1,34,1,60715,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,1,2,  ,1,1,2025,01,21,26,2,1
002005,008499.6582,03,2025,00986,249,05,04,03,1,29,1,60413,5,1,1, ,7602,52,47,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002005,008499.6582,03,2025,00986,249,05,05,03,1,26,1,60412,5,1,1, ,3428,44,29,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002006,006964.2284,03,2025,00986,249,05,01,01,2,45,6,60321,5,1,2, ,3428,42,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002006,007666.4105,03,2025,00986,249,05,02,04,2,19,1,34013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002006,009110.3750,03,2025,00986,249,05,03,03,1,16,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002006,008940.2755,03,2025,00986,249,05,04,12,2,78,4,60111,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,61, ,1,1975,02,23,85,3,1
002006,008047.5829,03,2025,00986,249,05,05,26,1,47,6,60002,5,1,1, ,3428,24,47,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002007,007611.9684,03,2025,00986,249,05,01,01,1,37,2,24012,5,1,1, ,3428,83,49,1,10,060,2,2,2,3,2,060,11, , ,  , , ,    ,  ,  ,  ,1,1
002007,009744.8864,03,2025,00986,249,05,02,02,2,40,2,24011,5,1,1, ,3428,52,47,1,12,084,2,2,2,3,2,084,11, , ,  , , ,    ,  ,  ,  ,1,1
002007,010619.5747,03,2025,00986,249,05,03,04,2,12,1,10015, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002007,010380.5690,03,2025,00986,249,05,04,03,1,10,1,10014, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002007,009261.8242,03,2025,00986,249,05,05,22,2,25,1,60413,5,1,1, ,3405,82,26,2,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002008,008047.5829,03,2025,00986,249,01,01,01,1,45,2,50731,5,1,1, ,3428,74,41,3,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002009,008133.7545,03,2025,00986,249,06,01,01,1,58,2,50716,5,1,1, ,7401,42,92,2,08,040,2,2,2,2,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002009,006964.2284,03,2025,00986,249,06,02,02,2,45,2,60411,5,1,5, ,7602,33,88,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002009,007666.4105,03,2025,00986,249,06,03,04,2,23,1,60511,5,1,1, ,3428,32,11,2,12,072,2,2,2,1,2,072,12, , ,  , , ,    ,  ,  ,  ,1,1
002009,007666.4105,03,2025,00986,249,06,04,04,2,21,1,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002009,007666.4105,03,2025,00986,249,06,05,04,2,17,1,34011,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002009,008343.4024,03,2025,00986,249,06,06,16,2,60,1,60413,5,1,1, ,7602,33,65,1,08,008,1,2,2,1,2,008,20, , ,  , , ,    ,  ,  ,  ,1,1
002010,008343.4024,03,2025,00986,249,03,01,01,2,58,6,60911,5,2, ,1,3428,22,86,1,08,000,2,2,2,3,2,000,30, , ,  , , ,    ,  ,  ,  ,1,1
002010,008499.6582,03,2025,00986,249,03,02,03,1,30,1,60003,5,1,1, ,7403,51,68,1,08,008,2,2,2,3,1,056,11, , ,  , , ,    ,  ,  ,  ,1,1
002010,007666.4105,03,2025,00986,249,03,03,25,2,24,1,24013,5,1,1, ,3428,91,96,1,10,070,1,2,2,0,2,070,12, , ,  , , ,    ,  ,  ,  ,1,1
002011,008133.7545,03,2025,00986,249,07,01,01,1,63,2,60511,5,1,2, ,3428,13,52,2,10,070,2,2,2,1,2,070,12, , ,  , , ,    ,  ,  ,  ,1,1
002011,008343.4024,03,2025,00986,249,07,02,02,2,60,2,60002,5,1,1, ,3428,52,47,1,14,098,2,2,2,3,2,098,11, , ,  , , ,    ,  ,  ,  ,1,1
002011,007611.9684,03,2025,00986,249,07,03,03,1,35,2,50613,5,1,1, ,7603,52,47,1,08,048,2,2,2,1,1,054,11, , ,  , , ,    ,  ,  ,  ,1,1
002011,009261.8242,03,2025,00986,249,07,04,08,2,30,2,60001,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2024,03,52,47,3,1
002011,010619.5747,03,2025,00986,249,07,05,10,2,08,1,10012, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002011,010380.5690,03,2025,00986,249,07,06,09,1,06,1,01000, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002011,010619.5747,03,2025,00986,249,07,07,10,2,00, ,     , , , , ,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002012,012349.5433,03,2025,00986,249,03,01,01,1,75,4,24015,5,1,1, ,3428,52,56,1,04,016,2,2,2,3,2,016,20, , ,  , , ,    ,  ,  ,  ,1,1
002012,009261.8242,03,2025,00986,249,03,02,04,2,25,1,24015,5,1,1, ,3404,51,56,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002012,009110.3750,03,2025,00986,249,03,03,03,1,21,1,24015,5,1,1, ,3428,72,45,1,05,025,2,2,2,3,2,025,20, , ,  , , ,    ,  ,  ,  ,1,1
002013,008133.7545,03,2025,00986,249,01,01,01,1,57,6,60002,5,1,1, ,3428,13,11,1,08,048,2,2,2,4,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002014,007611.9684,03,2025,00986,249,05,01,01,1,40,2,60732,5,1,2, ,3428,42,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002014,009744.8864,03,2025,00986,249,05,02,02,2,41,2,60719,5,1,2, ,3428,42,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002014,009110.3750,03,2025,00986,249,05,03,03,1,16,1,24013,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002014,009261.8242,03,2025,00986,249,05,04,18,2,30,6,24015,5,1,2, ,3428,42,82,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002014,007666.4105,03,2025,00986,249,05,05,22,2,15,1,24012,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002015,007611.9684,03,2025,00986,249,04,01,01,1,35,3,60612,5,1,1, ,3428,12,45,1,08,048,2,2,2,4,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002015,009744.8864,03,2025,00986,249,04,02,02,2,39,3,60002,5,1,1, ,3428,31,25,2,08,024,2,2,2,1,2,024,20, , ,  , , ,    ,  ,  ,  ,1,1
002015,010619.5747,03,2025,00986,249,04,03,04,2,14,1,24011, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002015,010619.5747,03,2025,00986,249,04,04,04,2,09,1,10013, ,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  , , ,  , , ,    ,  ,  ,  , ,1
002016,008133.7545,03,2025,00986,249,05,01,01,1,60,2,24015,5,1,1, ,7404,83,96,2,08,016,1,2,2,0,2,016,20, , ,  , , ,    ,  ,  ,  ,1,1
002016,006964.2284,03,2025,00986,249,05,02,02,2,53,2,60411,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,07, ,1,2025,01,33,56,3,1
002016,009261.8242,03,2025,00986,249,05,03,04,2,28,1,60714,5,1,1, ,3428,25,26,1,08,040,2,2,2,1,2,040,  , , ,  , , ,    ,  ,  ,  ,1,1
002016,009110.3750,03,2025,00986,249,05,04,03,1,23,1,60612,5,1,1, ,3425,25,64,1,08,048,2,2,2,1,2,048,  , , ,  , , ,    ,  ,  ,  ,1,1
002016,007666.4105,03,2025,00986,249,05,05,04,2,21,1,60002,5,2, ,2,    ,  ,  , ,  ,   , , , , , ,   ,  ,2, ,08, ,2,    ,  ,  ,  ,3,1
002017,007611.9684,03,2025,00986,249,02,01,01,1,44,3,24015,5,1,1, ,3428,83,96,1,08,056,2,2,2,0,2,056,12, , ,  , , ,    ,  ,  ,  ,1,1
