Sector,Course,Link,Hours,Core,Common,Basic,Elective,Codes
"Social, Community Development and Other Services",Microinsurance Services (Mutual Benefit) NC II,https://tesdatrainingcourses.com/microinsurance-services-mutual-benefit-nc-ii.html,457,"[{'SOC332301': 'Promote microinsurance products and services'}, {'SOC332302': 'Process membership enrollment'}, {'SOC332303': 'Monitor insurance policy status'}]","[{'SOC941201': 'Provide quality customer service'}, {'SOC941202': 'Comply with quality and ethical standards'}, {'SOC941203': 'Perform computer operation'}]","[{'400311210': 'Participate in workplace communication'}, {'400311211': 'Work in a team environment'}, {'400311212': 'Solve/address general workplace problems'}, {'400311213': 'Develop career and life decisions'}, {'400311214': 'Contribute to workplace innovation'}, {'400311215': 'Present relevant information'}, {'400311216': 'Practice occupational safety and health policies and procedures'}, {'400311217': 'Exercise efficient and effective sustainable practices in the workplace'}, {'400311218': 'Practice entrepreneurial skills in the workplace'}]",[],"['SOC332301', 'SOC332302', 'SOC332303', 'SOC941201', 'SOC941202', 'SOC941203', '400311210', '400311211', '400311212', '400311213', '400311214', '400311215', '400311216', '400311217', '400311218']"
"Social, Community Development and Other Services",Public Employment Services NC IV,https://tesdatrainingcourses.com/public-employment-services-nc-iv.html,1093*,"[{'SOC341301': 'Establish and strengthen linkages with other organizations'}, {'SOC341302': 'Supervise PESO planning activities'}, {'SOC341303': 'Supervise PESO programs, activities and projects'}, {'SOC341304': 'Provide continuous improvement on operations and solutions to PESO concerns'}, {'SOC341305': 'Supervise PES office'}]","[{'ELC311203': 'Perform computer operations'}, {'SOC323201': 'Maintain an effective relationship with clients/customers'}, {'SOC323202': 'Manage own performance'}, {'SOC323203': 'Apply quality standards'}]","[{'500311401': 'Utilize specialized communication skills'}, {'500311402': 'Develop and lead teams'}, {'500311403': 'Perform higher-order thinking processes and apply techniques in the workplace'}, {'500311404': 'Contribute to the practice of social justice in the workplace'}, {'500311405': 'Manage innovative work instructions'}, {'500311406': 'Manage and evaluate usage of information'}, {'500311407': 'Lead in improvement of Occupational Safety and Health (OSH) programs, policies and procedures'}, {'500311408': 'Lead towards improvement of environment work programs, policies and procedures'}, {'500311409': 'Sustain entrepreneurial skills'}]",[],"['SOC341301', 'SOC341302', 'SOC341303', 'SOC341304', 'SOC341305', 'ELC311203', 'SOC323201', 'SOC323202', 'SOC323203', '500311401', '500311402', '500311403', '500311404', '500311405', '500311406', '500311407', '500311408', '500311409']"
"Social, Community Development and Other Services",Real Estate Services NC II,https://tesdatrainingcourses.com/real-estate-services-nc-ii.html,149*,"[{'SOC333301': 'Perform sales/marketing function'}, {'SOC333302': 'Perform sales documentation function'}, {'SOC333303': 'Perform loan processing function'}, {'SOC333304': 'Perform property/management function'}]","[{'SOC333201': 'Apply knowledge in real estate service practice'}, {'SOC333202': 'Perform industry calculation in real estate operations'}, {'SOC333203': 'Perform workplace security and safety'}, {'SOC333204': 'Provide effective customer service'}, {'SOC333205': 'Contribute to quality system'}, {'SOC333206': 'Identify legal and ethical requirements of property management to complete agency work'}, {'SOC333207': 'Perform computer operations'}]","[{'400311210': 'Participate in workplace communication'}, {'400311211': 'Work in a team environment'}, {'400311212': 'Solve/address general workplace problems'}, {'400311213': 'Develop career and life decisions'}, {'400311214': 'Contribute to workplace innovation'}, {'400311215': 'Present relevant information'}, {'400311216': 'Practice occupational safety and health policies and procedures'}, {'400311217': 'Exercise efficient and effective sustainable practices in the workplace'}, {'400311218': 'Practice entrepreneurial skills in the workplace'}]",[],"['SOC333301', 'SOC333302', 'SOC333303', 'SOC333304', 'SOC333201', 'SOC333202', 'SOC333203', 'SOC333204', 'SOC333205', 'SOC333206', 'SOC333207', '400311210', '400311211', '400311212', '400311213', '400311214', '400311215', '400311216', '400311217', '400311218']"
Transport and Logistics,Multimodal Transport Operation and Logistics (Seafreight Import) Services NC II,https://tesdatrainingcourses.com/multimodal-transport-operation-and-logistics-seafreight-import-services-nc-ii.html,273*,"[{'MTO432301': 'Perform industry calculation in freight forwarding and documentation services'}, {'MTO432302': 'Process transport documents for import cargo'}, {'MTO432303': 'Prepare request for payment and billings'}, {'MTO432304': 'Prepare and complete statistical reports'}, {'MTO432305': 'Process shipping documents'}, {'MTO432306': 'Liaise with relevant stakeholders'}, {'MTO432307': 'Address bottlenecks and work disruptions'}]","[{'MTO491201': 'Apply freight forwarding documentation services and workplace procedures'}, {'MTO491202': 'Perform workplace security and safety'}, {'MTO491203': 'Provide effective customer service'}, {'MTO491204': 'Contribute to quality system'}, {'MTO491205': 'Perform computer operations'}]","[{'400311210': 'Participate in workplace communication'}, {'400311211': 'Work in a team environment'}, {'400311212': 'Solve/address general workplace problems'}, {'400311213': 'Develop career and life decisions'}, {'400311214': 'Contribute to workplace innovation'}, {'400311215': 'Present relevant information'}, {'400311216': 'Practice occupational safety and health policies and procedures'}, {'400311217': 'Exercise efficient and effective sustainable practices in the workplace'}, {'400311218': 'Practice entrepreneurial skills in the workplace'}]",[],"['MTO432301', 'MTO432302', 'MTO432303', 'MTO432304', 'MTO432305', 'MTO432306', 'MTO432307', 'MTO491201', 'MTO491202', 'MTO491203', 'MTO491204', 'MTO491205', '400311210', '400311211', '400311212', '400311213', '400311214', '400311215', '400311216', '400311217', '400311218']"
Transport and Logistics,Multimodal Transport Operation and Logistics (Seafreight Import) Services NC III,https://tesdatrainingcourses.com/multimodal-transport-operation-and-logistics-seafreight-import-services-nc-iii.html,261*,"[{'MTO333301': 'Provide transport information to customers'}, {'MTO333302': 'Promote and develop freight services to customers'}, {'MTO333303': 'Evaluate and confirm customer freight transport requirements'}, {'MTO333304': 'Monitor and coordinate transport execution and documentation'}]","[{'MTO491201': 'Apply freight forwarding documentation services and workplace procedures'}, {'MTO491202': 'Perform workplace security and safety'}, {'MTO491203': 'Provide effective customer service'}, {'MTO491204': 'Contribute to quality system'}, {'MTO491205': 'Perform computer operations'}]","[{'400311319': 'Lead workplace communication'}, {'400311320': 'Lead small teams'}, {'400311321': 'Apply critical thinking and problem-solving techniques in the workplace'}, {'400311322': 'Work in a diverse environment'}, {'400311323': 'Propose methods of applying learning and innovation in the organization'}, {'400311324': 'Use information systematically'}, {'400311325': 'Evaluate occupational safety and health work practices'}, {'400311326': 'Evaluate environmental work practices'}, {'400311327': 'Facilitate entrepreneurial skills for micro-small-medium enterprises (MSMEs)'}]",[],"['MTO333301', 'MTO333302', 'MTO333303', 'MTO333304', 'MTO491201', 'MTO491202', 'MTO491203', 'MTO491204', 'MTO491205', '400311319', '400311320', '400311321', '400311322', '400311323', '400311324', '400311325', '400311326', '400311327']"
Transport and Logistics,Multimodal Transport Operation and Logistics (Seafreight Import) Services NC IV,https://tesdatrainingcourses.com/multimodal-transport-operation-and-logistics-seafreight-import-services-nc-iv.html,205*,"[{'MTO132301': 'Supervise/ manage activities involving import sea freight'}, {'MTO132302': 'Oversee the import seafreight team’s performance'}, {'MTO132303': 'Oversee the coordination with overseas agents on shipment status particularly on any irregularity'}, {'MTO132304': 'Control shipping documents'}, {'MTO132305': 'Ensure that claims arising from cargo losses, damages, theft, and other irregularities are processed.'}, {'MTO132306': 'Prepare reports required to support business decisions and comply with government requirements'}]","[{'MTO491201': 'Apply freight forwarding documentation services and workplace procedures'}, {'MTO491202': 'Perform workplace security and safety'}, {'MTO491203': 'Provide effective customer service'}, {'MTO491204': 'Contribute to quality system'}, {'MTO491205': 'Perform computer operations'}]","[{'500311401': 'Utilize specialized communication skills'}, {'500311402': 'Develop and lead teams'}, {'500311403': 'Perform higher-order thinking processes and apply techniques in the workplace'}, {'500311404': 'Contribute to the practice of social justice in the workplace'}, {'500311405': 'Manage innovative work instructions'}, {'500311406': 'Manage and evaluate usage of information'}, {'500311407': 'Lead in improvement of Occupational Safety and Health (OSH) programs, policies and procedures'}, {'500311408': 'Lead towards improvement of environment work programs, policies and procedures'}, {'500311409': 'Sustain entrepreneurial skills'}]",[],"['MTO132301', 'MTO132302', 'MTO132303', 'MTO132304', 'MTO132305', 'MTO132306', 'MTO491201', 'MTO491202', 'MTO491203', 'MTO491204', 'MTO491205', '500311401', '500311402', '500311403', '500311404', '500311405', '500311406', '500311407', '500311408', '500311409']"
Tourism and Hotel and Restaurant,Attraction & Theme Parks Operation NC II,https://tesdatrainingcourses.com/attractions-and-theme-parks-operations-nc-ii.html,126*,"[{'TRS511323': 'Provide on-site information and assistance'}, {'TRS511324': 'Monitor entry to venue'}, {'TRS511325': 'Provide a site briefing or scripted commentary'}]","[{'TRS311201': 'Develop and update industry knowledge'}, {'TRS311202': 'Observe workplace hygiene procedures'}, {'TRS311203': 'Perform computer operations'}, {'TRS311204': 'Perform workplace and safety practices'}, {'TRS311205': 'Provide effective customer service'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]","[{'TRS511326': 'Operate a ride location'}, {'TRS511327': 'Load and unload a ride'}, {'TRS511326': 'Operate a ride location'}, {'TRS511327': 'Load and unload a ride'}, {'TRS511328': 'Maintain safety in water-based rides'}, {'TRS51329': 'Operate a games location'}, {'TRS511330': 'Promote at a games location'}, {'TRS511331': 'Operate animal enclosure/exhibit'}, {'TRS511332': 'Provide general animal care'}, {'TRS511333': 'Rescue animals'}, {'TRS511334': 'Provide customers with information on animals'}]","['TRS511323', 'TRS511324', 'TRS511325', 'TRS311201', 'TRS311202', 'TRS311203', 'TRS311204', 'TRS311205', '500311105', '500311106', '500311107', '500311108', 'TRS511326', 'TRS511327', 'TRS511326', 'TRS511327', 'TRS511328', 'TRS51329', 'TRS511330', 'TRS511331', 'TRS511332', 'TRS511333', 'TRS511334']"
Tourism and Hotel and Restaurant,Barista NC II,https://tesdatrainingcourses.com/barista-nc-ii.html,178,"[{'TRS3113100': 'Prepare espresso'}, {'TRS3113101': 'Texture milk'}, {'TRS3113102': 'Prepare and serve coffee beverages'}, {'TRS3113103': 'Perform basic maintenance of machine and equipment'}, {'TRS3113104': 'Perform basic cashiering and general control procedures'}]","[{'TRS311201': 'Develop and update industry knowledge'}, {'TRS311202': 'Observe workplace hygiene procedures'}, {'TRS311203': 'Perform computer operations'}, {'TRS311204': 'Perform workplace and safety practices'}, {'TRS311205': 'Provide effective customer service'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['TRS3113100', 'TRS3113101', 'TRS3113102', 'TRS3113103', 'TRS3113104', 'TRS311201', 'TRS311202', 'TRS311203', 'TRS311204', 'TRS311205', '500311105', '500311106', '500311107', '500311108']"
Tourism and Hotel and Restaurant,Bartending NC II,https://tesdatrainingcourses.com/bartending-nc-ii.html,438*,"[{'TRS512395': 'Clean bar areas'}, {'TRS512396': 'Operate bar'}, {'TRS512397': 'Prepare and mix cocktails and non-alcoholic concoctions'}, {'TRS512398': 'Provide basic wine service'}]","[{'TRS311201': 'Develop and update industry knowledge'}, {'TRS311202': 'Observe workplace hygiene procedures'}, {'TRS311203': 'Perform computer operations'}, {'TRS311204': 'Perform workplace and safety practices'}, {'TRS311205': 'Provide effective customer service'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]","[{'TRS3113100': 'Prepare espresso'}, {'TRS3113101': 'Texture milk'}, {'TRS3113102': 'Prepare and serve coffee beverages'}]","['TRS512395', 'TRS512396', 'TRS512397', 'TRS512398', 'TRS311201', 'TRS311202', 'TRS311203', 'TRS311204', 'TRS311205', '500311105', '500311106', '500311107', '500311108', 'TRS3113100', 'TRS3113101', 'TRS3113102']"
Tourism and Hotel and Restaurant,Bread and Pastry Production NC II,https://tesdatrainingcourses.com/bread-and-pastry-production-nc-ii.html,141,"[{'TRS741379': 'Prepare and produce bakery products'}, {'TRS741380': 'Prepare and produce pastry products'}, {'TRS741342': 'Prepare and present gateaux, tortes and cakes'}, {'TRS741344': 'Prepare and display petits fours'}, {'TRS741343': 'Present desserts'}]","[{'TRS311201': 'Develop and update industry knowledge'}, {'TRS311202': 'Observe workplace hygiene procedures'}, {'TRS311203': 'Perform computer operations'}, {'TRS311204': 'Perform workplace and safety practices'}, {'TRS311205': 'Provide effective customer service'}]","[{'500311105': 'Participate in workplace communication'}, {'500311106': 'Work in a team environment'}, {'500311107': 'Practice career professionalism'}, {'500311108': 'Practice occupational health and safety procedures'}]",[],"['TRS741379', 'TRS741380', 'TRS741342', 'TRS741344', 'TRS741343', 'TRS311201', 'TRS311202', 'TRS311203', 'TRS311204', 'TRS311205', '500311105', '500311106', '500311107', '500311108']"
